Number,Name,Code,Emoji,Hall of Fame,Comment
1575,keycap: 10,U+1F51F,🔟,,
alphanum,,,,,
№,CLDR Short Name,Code,Browser,,
1576,input latin uppercase,U+1F520,🔠,,
1577,input latin lowercase,U+1F521,🔡,,
1578,input numbers,U+1F522,🔢,,
1579,input symbols,U+1F523,🔣,,
1580,input latin letters,U+1F524,🔤,,
1581,A button (blood type),U+1F170,🅰,,
1582,AB button (blood type),U+1F18E,🆎,,
1583,B button (blood type),U+1F171,🅱,,
1584,CL button,U+1F191,🆑,,
1585,COOL button,U+1F192,🆒,,
1586,FREE button,U+1F193,🆓,,
1587,information,U+2139,ℹ,,
1588,ID button,U+1F194,🆔,,
1589,circled M,U+24C2,Ⓜ,,
1590,NEW button,U+1F195,🆕,,
1591,NG button,U+1F196,🆖,,
1592,O button (blood type),U+1F17E,🅾,,
1593,OK button,U+1F197,🆗,,
1594,P button,U+1F17F,🅿,,
1595,SOS button,U+1F198,🆘,,
№,CLDR Short Name,Code,Browser,,
1596,UP! button,U+1F199,🆙,,
1597,VS button,U+1F19A,🆚,,
1598,Japanese “here” button,U+1F201,🈁,,
1599,Japanese “service charge” button,U+1F202,🈂,,
1600,Japanese “monthly amount” button,U+1F237,🈷,,
1601,Japanese “not free of charge” button,U+1F236,🈶,,
1602,Japanese “reserved” button,U+1F22F,🈯,,
1603,Japanese “bargain” button,U+1F250,🉐,,
1604,Japanese “discount” button,U+1F239,🈹,,
1605,Japanese “free of charge” button,U+1F21A,🈚,,
1606,Japanese “prohibited” button,U+1F232,🈲,,
1607,Japanese “acceptable” button,U+1F251,🉑,,
1608,Japanese “application” button,U+1F238,🈸,,
1609,Japanese “passing grade” button,U+1F234,🈴,,
1610,Japanese “vacancy” button,U+1F233,🈳,,
1611,Japanese “congratulations” button,U+3297,㊗,,
1612,Japanese “secret” button,U+3299,㊙,,
1613,Japanese “open for business” button,U+1F23A,🈺,,
1614,Japanese “no vacancy” button,U+1F235,🈵,,
geometric,,,,,
№,CLDR Short Name,Code,Browser,,
1615,red circle,U+1F534,🔴,,
1616,orange circle,U+1F7E0,🟠,,
1617,yellow circle,U+1F7E1,🟡,,
1618,green circle,U+1F7E2,🟢,,
1619,blue circle,U+1F535,🔵,,
1620,purple circle,U+1F7E3,🟣,,
1621,brown circle,U+1F7E4,🟤,,
1622,black circle,U+26AB,⚫,,
1623,white circle,U+26AA,⚪,,
1624,red square,U+1F7E5,🟥,,
1625,orange square,U+1F7E7,🟧,,
1626,yellow square,U+1F7E8,🟨,,
1627,green square,U+1F7E9,🟩,,
1628,blue square,U+1F7E6,🟦,,
1629,purple square,U+1F7EA,🟪,,
1630,brown square,U+1F7EB,🟫,,
1631,black large square,U+2B1B,⬛,,
1632,white large square,U+2B1C,⬜,,
1633,black medium square,U+25FC,◼,,
1634,white medium square,U+25FB,◻,,
№,CLDR Short Name,Code,Browser,,
1635,black medium-small square,U+25FE,◾,,
1636,white medium-small square,U+25FD,◽,,
1637,black small square,U+25AA,▪,,
1638,white small square,U+25AB,▫,,
1639,large orange diamond,U+1F536,🔶,,
1640,large blue diamond,U+1F537,🔷,,
1641,small orange diamond,U+1F538,🔸,,
1642,small blue diamond,U+1F539,🔹,,
1643,red triangle pointed up,U+1F53A,🔺,,
1644,red triangle pointed down,U+1F53B,🔻,,
1645,diamond with a dot,U+1F4A0,💠,,
1646,radio button,U+1F518,🔘,,
1647,white square button,U+1F533,🔳,,
1648,black square button,U+1F532,🔲,,
Flags,,,,,
flag,,,,,
№,CLDR Short Name,Code,Browser,,
1649,chequered flag,U+1F3C1,🏁,,
1650,triangular flag,U+1F6A9,🚩,,
1651,crossed flags,U+1F38C,🎌,,
1652,black flag,U+1F3F4,🏴,,
1653,white flag,U+1F3F3,🏳,,
1654,rainbow flag,U+1F3F3 U+FE0F U+200D U+1F308,🏳️‍🌈,,
1655,transgender flag,U+1F3F3 U+FE0F U+200D U+26A7 U+FE0F,🏳️‍⚧️,,
1656,pirate flag,U+1F3F4 U+200D U+2620 U+FE0F,🏴‍☠️,,
country-flag,,,,,
№,CLDR Short Name,Code,Browser,,
1657,flag: Ascension Island,U+1F1E6 U+1F1E8,🇦🇨,,
1658,flag: Andorra,U+1F1E6 U+1F1E9,🇦🇩,,
1659,flag: United Arab Emirates,U+1F1E6 U+1F1EA,🇦🇪,,
1660,flag: Afghanistan,U+1F1E6 U+1F1EB,🇦🇫,,
1661,flag: Antigua & Barbuda,U+1F1E6 U+1F1EC,🇦🇬,,
1662,flag: Anguilla,U+1F1E6 U+1F1EE,🇦🇮,,
1663,flag: Albania,U+1F1E6 U+1F1F1,🇦🇱,,
1664,flag: Armenia,U+1F1E6 U+1F1F2,🇦🇲,,
1665,flag: Angola,U+1F1E6 U+1F1F4,🇦🇴,,
1666,flag: Antarctica,U+1F1E6 U+1F1F6,🇦🇶,,
1667,flag: Argentina,U+1F1E6 U+1F1F7,🇦🇷,,
1668,flag: American Samoa,U+1F1E6 U+1F1F8,🇦🇸,,
1669,flag: Austria,U+1F1E6 U+1F1F9,🇦🇹,,
1670,flag: Australia,U+1F1E6 U+1F1FA,🇦🇺,,
1671,flag: Aruba,U+1F1E6 U+1F1FC,🇦🇼,,
1672,flag: Åland Islands,U+1F1E6 U+1F1FD,🇦🇽,,
1673,flag: Azerbaijan,U+1F1E6 U+1F1FF,🇦🇿,,
1674,flag: Bosnia & Herzegovina,U+1F1E7 U+1F1E6,🇧🇦,,
1675,flag: Barbados,U+1F1E7 U+1F1E7,🇧🇧,,
1676,flag: Bangladesh,U+1F1E7 U+1F1E9,🇧🇩,,
№,CLDR Short Name,Code,Browser,,
1677,flag: Belgium,U+1F1E7 U+1F1EA,🇧🇪,,
1678,flag: Burkina Faso,U+1F1E7 U+1F1EB,🇧🇫,,
1679,flag: Bulgaria,U+1F1E7 U+1F1EC,🇧🇬,,
1680,flag: Bahrain,U+1F1E7 U+1F1ED,🇧🇭,,
1681,flag: Burundi,U+1F1E7 U+1F1EE,🇧🇮,,
1682,flag: Benin,U+1F1E7 U+1F1EF,🇧🇯,,
1683,flag: St. Barthélemy,U+1F1E7 U+1F1F1,🇧🇱,,
1684,flag: Bermuda,U+1F1E7 U+1F1F2,🇧🇲,,
1685,flag: Brunei,U+1F1E7 U+1F1F3,🇧🇳,,
1686,flag: Bolivia,U+1F1E7 U+1F1F4,🇧🇴,,
1687,flag: Caribbean Netherlands,U+1F1E7 U+1F1F6,🇧🇶,,
1688,flag: Brazil,U+1F1E7 U+1F1F7,🇧🇷,,
1689,flag: Bahamas,U+1F1E7 U+1F1F8,🇧🇸,,
1690,flag: Bhutan,U+1F1E7 U+1F1F9,🇧🇹,,
1691,flag: Bouvet Island,U+1F1E7 U+1F1FB,🇧🇻,,
1692,flag: Botswana,U+1F1E7 U+1F1FC,🇧🇼,,
1693,flag: Belarus,U+1F1E7 U+1F1FE,🇧🇾,,
1694,flag: Belize,U+1F1E7 U+1F1FF,🇧🇿,,
1695,flag: Canada,U+1F1E8 U+1F1E6,🇨🇦,,
1696,flag: Cocos (Keeling) Islands,U+1F1E8 U+1F1E8,🇨🇨,,
№,CLDR Short Name,Code,Browser,,
1697,flag: Congo - Kinshasa,U+1F1E8 U+1F1E9,🇨🇩,,
1698,flag: Central African Republic,U+1F1E8 U+1F1EB,🇨🇫,,
1699,flag: Congo - Brazzaville,U+1F1E8 U+1F1EC,🇨🇬,,
1700,flag: Switzerland,U+1F1E8 U+1F1ED,🇨🇭,,
1701,flag: Côte d’Ivoire,U+1F1E8 U+1F1EE,🇨🇮,,
1702,flag: Cook Islands,U+1F1E8 U+1F1F0,🇨🇰,,
1703,flag: Chile,U+1F1E8 U+1F1F1,🇨🇱,,
1704,flag: Cameroon,U+1F1E8 U+1F1F2,🇨🇲,,
1705,flag: China,U+1F1E8 U+1F1F3,🇨🇳,,
1706,flag: Colombia,U+1F1E8 U+1F1F4,🇨🇴,,
1707,flag: Clipperton Island,U+1F1E8 U+1F1F5,🇨🇵,,
1708,flag: Sark,U+1F1E8 U+1F1F6,🇨🇶,,
1709,flag: Costa Rica,U+1F1E8 U+1F1F7,🇨🇷,,
1710,flag: Cuba,U+1F1E8 U+1F1FA,🇨🇺,,
1711,flag: Cape Verde,U+1F1E8 U+1F1FB,🇨🇻,,
1712,flag: Curaçao,U+1F1E8 U+1F1FC,🇨🇼,,
1713,flag: Christmas Island,U+1F1E8 U+1F1FD,🇨🇽,,
1714,flag: Cyprus,U+1F1E8 U+1F1FE,🇨🇾,,
1715,flag: Czechia,U+1F1E8 U+1F1FF,🇨🇿,,
1716,flag: Germany,U+1F1E9 U+1F1EA,🇩🇪,,
№,CLDR Short Name,Code,Browser,,
1717,flag: Diego Garcia,U+1F1E9 U+1F1EC,🇩🇬,,
1718,flag: Djibouti,U+1F1E9 U+1F1EF,🇩🇯,,
1719,flag: Denmark,U+1F1E9 U+1F1F0,🇩🇰,,
1720,flag: Dominica,U+1F1E9 U+1F1F2,🇩🇲,,
1721,flag: Dominican Republic,U+1F1E9 U+1F1F4,🇩🇴,,
1722,flag: Algeria,U+1F1E9 U+1F1FF,🇩🇿,,
1723,flag: Ceuta & Melilla,U+1F1EA U+1F1E6,🇪🇦,,
1724,flag: Ecuador,U+1F1EA U+1F1E8,🇪🇨,,
1725,flag: Estonia,U+1F1EA U+1F1EA,🇪🇪,,
1726,flag: Egypt,U+1F1EA U+1F1EC,🇪🇬,,
1727,flag: Western Sahara,U+1F1EA U+1F1ED,🇪🇭,,
1728,flag: Eritrea,U+1F1EA U+1F1F7,🇪🇷,,
1729,flag: Spain,U+1F1EA U+1F1F8,🇪🇸,,
1730,flag: Ethiopia,U+1F1EA U+1F1F9,🇪🇹,,
1731,flag: European Union,U+1F1EA U+1F1FA,🇪🇺,,
1732,flag: Finland,U+1F1EB U+1F1EE,🇫🇮,,
1733,flag: Fiji,U+1F1EB U+1F1EF,🇫🇯,,
1734,flag: Falkland Islands,U+1F1EB U+1F1F0,🇫🇰,,
1735,flag: Micronesia,U+1F1EB U+1F1F2,🇫🇲,,
1736,flag: Faroe Islands,U+1F1EB U+1F1F4,🇫🇴,,
№,CLDR Short Name,Code,Browser,,
1737,flag: France,U+1F1EB U+1F1F7,🇫🇷,,
1738,flag: Gabon,U+1F1EC U+1F1E6,🇬🇦,,
1739,flag: United Kingdom,U+1F1EC U+1F1E7,🇬🇧,,
1740,flag: Grenada,U+1F1EC U+1F1E9,🇬🇩,,
1741,flag: Georgia,U+1F1EC U+1F1EA,🇬🇪,,
1742,flag: French Guiana,U+1F1EC U+1F1EB,🇬🇫,,
1743,flag: Guernsey,U+1F1EC U+1F1EC,🇬🇬,,
1744,flag: Ghana,U+1F1EC U+1F1ED,🇬🇭,,
1745,flag: Gibraltar,U+1F1EC U+1F1EE,🇬🇮,,
1746,flag: Greenland,U+1F1EC U+1F1F1,🇬🇱,,
1747,flag: Gambia,U+1F1EC U+1F1F2,🇬🇲,,
1748,flag: Guinea,U+1F1EC U+1F1F3,🇬🇳,,
1749,flag: Guadeloupe,U+1F1EC U+1F1F5,🇬🇵,,
1750,flag: Equatorial Guinea,U+1F1EC U+1F1F6,🇬🇶,,
1751,flag: Greece,U+1F1EC U+1F1F7,🇬🇷,,
1752,flag: South Georgia & South Sandwich Islands,U+1F1EC U+1F1F8,🇬🇸,,
1753,flag: Guatemala,U+1F1EC U+1F1F9,🇬🇹,,
1754,flag: Guam,U+1F1EC U+1F1FA,🇬🇺,,
1755,flag: Guinea-Bissau,U+1F1EC U+1F1FC,🇬🇼,,
1756,flag: Guyana,U+1F1EC U+1F1FE,🇬🇾,,
№,CLDR Short Name,Code,Browser,,
1757,flag: Hong Kong SAR China,U+1F1ED U+1F1F0,🇭🇰,,
1758,flag: Heard & McDonald Islands,U+1F1ED U+1F1F2,🇭🇲,,
1759,flag: Honduras,U+1F1ED U+1F1F3,🇭🇳,,
1760,flag: Croatia,U+1F1ED U+1F1F7,🇭🇷,,
1761,flag: Haiti,U+1F1ED U+1F1F9,🇭🇹,,
1762,flag: Hungary,U+1F1ED U+1F1FA,🇭🇺,,
1763,flag: Canary Islands,U+1F1EE U+1F1E8,🇮🇨,,
1764,flag: Indonesia,U+1F1EE U+1F1E9,🇮🇩,,
1765,flag: Ireland,U+1F1EE U+1F1EA,🇮🇪,,
1766,flag: Israel,U+1F1EE U+1F1F1,🇮🇱,,
1767,flag: Isle of Man,U+1F1EE U+1F1F2,🇮🇲,,
1768,flag: India,U+1F1EE U+1F1F3,🇮🇳,,
1769,flag: British Indian Ocean Territory,U+1F1EE U+1F1F4,🇮🇴,,
1770,flag: Iraq,U+1F1EE U+1F1F6,🇮🇶,,
1771,flag: Iran,U+1F1EE U+1F1F7,🇮🇷,,
1772,flag: Iceland,U+1F1EE U+1F1F8,🇮🇸,,
1773,flag: Italy,U+1F1EE U+1F1F9,🇮🇹,,
1774,flag: Jersey,U+1F1EF U+1F1EA,🇯🇪,,
1775,flag: Jamaica,U+1F1EF U+1F1F2,🇯🇲,,
1776,flag: Jordan,U+1F1EF U+1F1F4,🇯🇴,,
№,CLDR Short Name,Code,Browser,,
1777,flag: Japan,U+1F1EF U+1F1F5,🇯🇵,,
1778,flag: Kenya,U+1F1F0 U+1F1EA,🇰🇪,,
1779,flag: Kyrgyzstan,U+1F1F0 U+1F1EC,🇰🇬,,
1780,flag: Cambodia,U+1F1F0 U+1F1ED,🇰🇭,,
1781,flag: Kiribati,U+1F1F0 U+1F1EE,🇰🇮,,
1782,flag: Comoros,U+1F1F0 U+1F1F2,🇰🇲,,
1783,flag: St. Kitts & Nevis,U+1F1F0 U+1F1F3,🇰🇳,,
1784,flag: North Korea,U+1F1F0 U+1F1F5,🇰🇵,,
1785,flag: South Korea,U+1F1F0 U+1F1F7,🇰🇷,,
1786,flag: Kuwait,U+1F1F0 U+1F1FC,🇰🇼,,
1787,flag: Cayman Islands,U+1F1F0 U+1F1FE,🇰🇾,,
1788,flag: Kazakhstan,U+1F1F0 U+1F1FF,🇰🇿,,
1789,flag: Laos,U+1F1F1 U+1F1E6,🇱🇦,,
1790,flag: Lebanon,U+1F1F1 U+1F1E7,🇱🇧,,
1791,flag: St. Lucia,U+1F1F1 U+1F1E8,🇱🇨,,
1792,flag: Liechtenstein,U+1F1F1 U+1F1EE,🇱🇮,,
1793,flag: Sri Lanka,U+1F1F1 U+1F1F0,🇱🇰,,
1794,flag: Liberia,U+1F1F1 U+1F1F7,🇱🇷,,
1795,flag: Lesotho,U+1F1F1 U+1F1F8,🇱🇸,,
1796,flag: Lithuania,U+1F1F1 U+1F1F9,🇱🇹,,
№,CLDR Short Name,Code,Browser,,
1797,flag: Luxembourg,U+1F1F1 U+1F1FA,🇱🇺,,
1798,flag: Latvia,U+1F1F1 U+1F1FB,🇱🇻,,
1799,flag: Libya,U+1F1F1 U+1F1FE,🇱🇾,,
1800,flag: Morocco,U+1F1F2 U+1F1E6,🇲🇦,,
1801,flag: Monaco,U+1F1F2 U+1F1E8,🇲🇨,,
1802,flag: Moldova,U+1F1F2 U+1F1E9,🇲🇩,,
1803,flag: Montenegro,U+1F1F2 U+1F1EA,🇲🇪,,
1804,flag: St. Martin,U+1F1F2 U+1F1EB,🇲🇫,,
1805,flag: Madagascar,U+1F1F2 U+1F1EC,🇲🇬,,
1806,flag: Marshall Islands,U+1F1F2 U+1F1ED,🇲🇭,,
1807,flag: North Macedonia,U+1F1F2 U+1F1F0,🇲🇰,,
1808,flag: Mali,U+1F1F2 U+1F1F1,🇲🇱,,
1809,flag: Myanmar (Burma),U+1F1F2 U+1F1F2,🇲🇲,,
1810,flag: Mongolia,U+1F1F2 U+1F1F3,🇲🇳,,
1811,flag: Macao SAR China,U+1F1F2 U+1F1F4,🇲🇴,,
1812,flag: Northern Mariana Islands,U+1F1F2 U+1F1F5,🇲🇵,,
1813,flag: Martinique,U+1F1F2 U+1F1F6,🇲🇶,,
1814,flag: Mauritania,U+1F1F2 U+1F1F7,🇲🇷,,
1815,flag: Montserrat,U+1F1F2 U+1F1F8,🇲🇸,,
1816,flag: Malta,U+1F1F2 U+1F1F9,🇲🇹,,
№,CLDR Short Name,Code,Browser,,
1817,flag: Mauritius,U+1F1F2 U+1F1FA,🇲🇺,,
1818,flag: Maldives,U+1F1F2 U+1F1FB,🇲🇻,,
1819,flag: Malawi,U+1F1F2 U+1F1FC,🇲🇼,,
1820,flag: Mexico,U+1F1F2 U+1F1FD,🇲🇽,,
1821,flag: Malaysia,U+1F1F2 U+1F1FE,🇲🇾,,
1822,flag: Mozambique,U+1F1F2 U+1F1FF,🇲🇿,,
1823,flag: Namibia,U+1F1F3 U+1F1E6,🇳🇦,,
1824,flag: New Caledonia,U+1F1F3 U+1F1E8,🇳🇨,,
1825,flag: Niger,U+1F1F3 U+1F1EA,🇳🇪,,
1826,flag: Norfolk Island,U+1F1F3 U+1F1EB,🇳🇫,,
1827,flag: Nigeria,U+1F1F3 U+1F1EC,🇳🇬,,
1828,flag: Nicaragua,U+1F1F3 U+1F1EE,🇳🇮,,
1829,flag: Netherlands,U+1F1F3 U+1F1F1,🇳🇱,,
1830,flag: Norway,U+1F1F3 U+1F1F4,🇳🇴,,
1831,flag: Nepal,U+1F1F3 U+1F1F5,🇳🇵,,
1832,flag: Nauru,U+1F1F3 U+1F1F7,🇳🇷,,
1833,flag: Niue,U+1F1F3 U+1F1FA,🇳🇺,,
1834,flag: New Zealand,U+1F1F3 U+1F1FF,🇳🇿,,
1835,flag: Oman,U+1F1F4 U+1F1F2,🇴🇲,,
1836,flag: Panama,U+1F1F5 U+1F1E6,🇵🇦,,
№,CLDR Short Name,Code,Browser,,
1837,flag: Peru,U+1F1F5 U+1F1EA,🇵🇪,,
1838,flag: French Polynesia,U+1F1F5 U+1F1EB,🇵🇫,,
1839,flag: Papua New Guinea,U+1F1F5 U+1F1EC,🇵🇬,,
1840,flag: Philippines,U+1F1F5 U+1F1ED,🇵🇭,,
1841,flag: Pakistan,U+1F1F5 U+1F1F0,🇵🇰,,
1842,flag: Poland,U+1F1F5 U+1F1F1,🇵🇱,,
1843,flag: St. Pierre & Miquelon,U+1F1F5 U+1F1F2,🇵🇲,,
1844,flag: Pitcairn Islands,U+1F1F5 U+1F1F3,🇵🇳,,
1845,flag: Puerto Rico,U+1F1F5 U+1F1F7,🇵🇷,,
1846,flag: Palestinian Territories,U+1F1F5 U+1F1F8,🇵🇸,,
1847,flag: Portugal,U+1F1F5 U+1F1F9,🇵🇹,,
1848,flag: Palau,U+1F1F5 U+1F1FC,🇵🇼,,
1849,flag: Paraguay,U+1F1F5 U+1F1FE,🇵🇾,,
1850,flag: Qatar,U+1F1F6 U+1F1E6,🇶🇦,,
1851,flag: Réunion,U+1F1F7 U+1F1EA,🇷🇪,,
1852,flag: Romania,U+1F1F7 U+1F1F4,🇷🇴,,
1853,flag: Serbia,U+1F1F7 U+1F1F8,🇷🇸,,
1854,flag: Russia,U+1F1F7 U+1F1FA,🇷🇺,,
1855,flag: Rwanda,U+1F1F7 U+1F1FC,🇷🇼,,
1856,flag: Saudi Arabia,U+1F1F8 U+1F1E6,🇸🇦,,
№,CLDR Short Name,Code,Browser,,
1857,flag: Solomon Islands,U+1F1F8 U+1F1E7,🇸🇧,,
1858,flag: Seychelles,U+1F1F8 U+1F1E8,🇸🇨,,
1859,flag: Sudan,U+1F1F8 U+1F1E9,🇸🇩,,
1860,flag: Sweden,U+1F1F8 U+1F1EA,🇸🇪,,
1861,flag: Singapore,U+1F1F8 U+1F1EC,🇸🇬,,
1862,flag: St. Helena,U+1F1F8 U+1F1ED,🇸🇭,,
1863,flag: Slovenia,U+1F1F8 U+1F1EE,🇸🇮,,
1864,flag: Svalbard & Jan Mayen,U+1F1F8 U+1F1EF,🇸🇯,,
1865,flag: Slovakia,U+1F1F8 U+1F1F0,🇸🇰,,
1866,flag: Sierra Leone,U+1F1F8 U+1F1F1,🇸🇱,,
1867,flag: San Marino,U+1F1F8 U+1F1F2,🇸🇲,,
1868,flag: Senegal,U+1F1F8 U+1F1F3,🇸🇳,,
1869,flag: Somalia,U+1F1F8 U+1F1F4,🇸🇴,,
1870,flag: Suriname,U+1F1F8 U+1F1F7,🇸🇷,,
1871,flag: South Sudan,U+1F1F8 U+1F1F8,🇸🇸,,
1872,flag: São Tomé & Príncipe,U+1F1F8 U+1F1F9,🇸🇹,,
1873,flag: El Salvador,U+1F1F8 U+1F1FB,🇸🇻,,
1874,flag: Sint Maarten,U+1F1F8 U+1F1FD,🇸🇽,,
1875,flag: Syria,U+1F1F8 U+1F1FE,🇸🇾,,
1876,flag: Eswatini,U+1F1F8 U+1F1FF,🇸🇿,,
№,CLDR Short Name,Code,Browser,,
1877,flag: Tristan da Cunha,U+1F1F9 U+1F1E6,🇹🇦,,
1878,flag: Turks & Caicos Islands,U+1F1F9 U+1F1E8,🇹🇨,,
1879,flag: Chad,U+1F1F9 U+1F1E9,🇹🇩,,
1880,flag: French Southern Territories,U+1F1F9 U+1F1EB,🇹🇫,,
1881,flag: Togo,U+1F1F9 U+1F1EC,🇹🇬,,
1882,flag: Thailand,U+1F1F9 U+1F1ED,🇹🇭,,
1883,flag: Tajikistan,U+1F1F9 U+1F1EF,🇹🇯,,
1884,flag: Tokelau,U+1F1F9 U+1F1F0,🇹🇰,,
1885,flag: Timor-Leste,U+1F1F9 U+1F1F1,🇹🇱,,
1886,flag: Turkmenistan,U+1F1F9 U+1F1F2,🇹🇲,,
1887,flag: Tunisia,U+1F1F9 U+1F1F3,🇹🇳,,
1888,flag: Tonga,U+1F1F9 U+1F1F4,🇹🇴,,
1889,flag: Türkiye,U+1F1F9 U+1F1F7,🇹🇷,,
1890,flag: Trinidad & Tobago,U+1F1F9 U+1F1F9,🇹🇹,,
1891,flag: Tuvalu,U+1F1F9 U+1F1FB,🇹🇻,,
1892,flag: Taiwan,U+1F1F9 U+1F1FC,🇹🇼,,
1893,flag: Tanzania,U+1F1F9 U+1F1FF,🇹🇿,,
1894,flag: Ukraine,U+1F1FA U+1F1E6,🇺🇦,,
1895,flag: Uganda,U+1F1FA U+1F1EC,🇺🇬,,
1896,flag: U.S. Outlying Islands,U+1F1FA U+1F1F2,🇺🇲,,
№,CLDR Short Name,Code,Browser,,
1897,flag: United Nations,U+1F1FA U+1F1F3,🇺🇳,,
1898,flag: United States,U+1F1FA U+1F1F8,🇺🇸,,
1899,flag: Uruguay,U+1F1FA U+1F1FE,🇺🇾,,
1900,flag: Uzbekistan,U+1F1FA U+1F1FF,🇺🇿,,
1901,flag: Vatican City,U+1F1FB U+1F1E6,🇻🇦,,
1902,flag: St. Vincent & Grenadines,U+1F1FB U+1F1E8,🇻🇨,,
1903,flag: Venezuela,U+1F1FB U+1F1EA,🇻🇪,,
1904,flag: British Virgin Islands,U+1F1FB U+1F1EC,🇻🇬,,
1905,flag: U.S. Virgin Islands,U+1F1FB U+1F1EE,🇻🇮,,
1906,flag: Vietnam,U+1F1FB U+1F1F3,🇻🇳,,
1907,flag: Vanuatu,U+1F1FB U+1F1FA,🇻🇺,,
1908,flag: Wallis & Futuna,U+1F1FC U+1F1EB,🇼🇫,,
1909,flag: Samoa,U+1F1FC U+1F1F8,🇼🇸,,
1910,flag: Kosovo,U+1F1FD U+1F1F0,🇽🇰,,
1911,flag: Yemen,U+1F1FE U+1F1EA,🇾🇪,,
1912,flag: Mayotte,U+1F1FE U+1F1F9,🇾🇹,,
1913,flag: South Africa,U+1F1FF U+1F1E6,🇿🇦,,
1914,flag: Zambia,U+1F1FF U+1F1F2,🇿🇲,,
1915,flag: Zimbabwe,U+1F1FF U+1F1FC,🇿🇼,,
subdivision-flag,,,,,
№,CLDR Short Name,Code,Browser,,
1916,flag: England,U+1F3F4 U+E0067 U+E0062 U+E0065 U+E006E U+E0067 U+E007F,🏴󠁧󠁢󠁥󠁮󠁧󠁿,,
1917,flag: Scotland,U+1F3F4 U+E0067 U+E0062 U+E0073 U+E0063 U+E0074 U+E007F,🏴󠁧󠁢󠁳󠁣󠁴󠁿,,
1918,flag: Wales,U+1F3F4 U+E0067 U+E0062 U+E0077 U+E006C U+E0073 U+E007F,🏴󠁧󠁢󠁷󠁬󠁳󠁿,,
